           0.45123          10.29620           1.70000         O
           3.05025          10.78513           1.70000         N
           0.25308          11.55360           1.70000         C
           1.37174          12.51413           1.70000         C
           2.68529          12.06895           1.70000         C
           4.31474          10.29522           1.70000         C
           4.54300           8.90558           1.70000         C
           5.44536          11.14714           1.70000         C
           3.68373           8.21271           1.70000         H
           3.51231          12.81378           1.70000         H
           5.31205          12.24495           1.70000         H
           2.22966          10.10770           1.70000         H
          13.86483           5.53890           1.70000         O
          14.74091           8.03417           1.70000         N
          12.67681           5.99599           1.70000         C
          12.40433           7.44502           1.70000         C
          13.44665           8.35999           1.70000         C
          15.79743           8.88428           1.70000         C
          17.11504           8.38714           1.70000         C
          15.62499          10.28936           1.70000         C
          17.28545           7.29656           1.70000         H
          13.21511           9.44862           1.70000         H
          14.60760          10.72282           1.70000         H
          14.91730           6.98480           1.70000         H
           2.13560          14.77675           1.70000         O
           0.41266          16.78308           1.70000         N
           1.14573          13.97644           1.70000         C
           0.20470          18.12311           1.70000         C
           1.29404          19.01562           1.70000         C
           2.32372          18.61790           1.70000         H
           1.40964          16.41115           1.70000         H
          10.82677           9.23785           1.70000         O
           8.22775           8.74891           1.70000         N
          11.02492           7.98045           1.70000         C
           9.90626           7.01996           1.70000         C
           8.59271           7.46514           1.70000         C
           6.96326           9.23883           1.70000         C
           6.73500          10.62847           1.70000         C
           5.83264           8.38695           1.70000         C
           7.59427          11.32134           1.70000         H
           7.76569           6.72031           1.70000         H
           5.96595           7.28914           1.70000         H
           9.04834           9.42635           1.70000         H
           9.14240           4.75734           1.70000         O
          10.86534           2.75097           1.70000         N
          10.13227           5.55765           1.70000         C
          11.52341           5.06910           1.70000         C
          11.79465           3.70891           1.70000         C
          11.07330           1.41094           1.70000         C
           9.98396           0.51843           1.70000         C
          12.37636           0.85774           1.70000         C
           8.95428           0.91614           1.70000         H
          12.85320           3.36512           1.70000         H
          13.26045           1.52209           1.70000         H
           9.86836           3.12290           1.70000         H
          22.31059          14.46498           1.70000         C
          22.03935          15.82513           1.70000         C
          21.45764          18.67631           1.70000         C
          20.98080          16.16893           1.70000         H
          20.57355          18.01196           1.70000         H
          19.96917          13.99519           1.70000         O
          19.09309          11.49988           1.70000         N
          21.15719          13.53810           1.70000         C
          21.42967          12.08907           1.70000         C
          20.38735          11.17406           1.70000         C
          18.03657          10.64976           1.70000         C
          16.71896          11.14690           1.70000         C
          18.20901           9.24469           1.70000         C
          16.54855          12.23752           1.70000         H
          20.61889          10.08543           1.70000         H
          19.22640           8.81123           1.70000         H
          18.91670          12.54929           1.70000         H
           2.58683          25.07294           1.70000         O
           3.46291          27.56825           1.70000         N
           1.39881          25.53004           1.70000         C
           1.12633          26.97911           1.70000         C
           2.16865          27.89408           1.70000         C
           4.51943          28.41837           1.70000         C
           5.83704          27.92123           1.70000         C
           4.34699          29.82345           1.70000         C
           6.00745          26.83061           1.70000         H
           1.93711          28.98271           1.70000         H
           3.32960          30.25691           1.70000         H
           3.63930          26.51889           1.70000         H
           0.24541          24.60315           1.70000         C
           0.51665          23.24300           1.70000         C
           1.09836          20.39182           1.70000         C
           1.57520          22.89920           1.70000         H
           1.98245          21.05617           1.70000         H
          11.72923          29.83029           1.70000         O
          14.32825          30.31922           1.70000         N
          11.53108          31.08769           1.70000         C
          12.64974          32.04817           1.70000         C
          13.96329          31.60299           1.70000         C
          15.59274          29.82931           1.70000         C
          15.82100          28.43966           1.70000         C
          16.72336          30.68119           1.70000         C
          14.96173          27.74679           1.70000         H
          14.79031          32.34782           1.70000         H
          16.59005          31.77900           1.70000         H
          13.50766          29.64178           1.70000         H
          13.41360          34.31079           1.70000         O
          11.69066          36.31717           1.70000         N
          12.42373          33.51049           1.70000         C
          11.03259          33.99903           1.70000         C
          10.76135          35.35922           1.70000         C
          11.48270          37.65720           1.70000         C
          12.57204          38.54970           1.70000         C
          10.17964          38.21040           1.70000         C
          13.60172          38.15199           1.70000         H
           9.70280          35.70302           1.70000         H
           9.29555          37.54605           1.70000         H
          12.68764          35.94524           1.70000         H
          22.10477          28.77194           1.70000         O
          19.50575          28.28300           1.70000         N
          22.30292          27.51453           1.70000         C
          21.18426          26.55401           1.70000         C
          19.87071          26.99923           1.70000         C
          18.24126          28.77291           1.70000         C
          18.01300          30.16256           1.70000         C
          17.11064          27.92104           1.70000         C
          18.87227          30.85543           1.70000         H
          19.04369          26.25440           1.70000         H
          17.24395          26.82323           1.70000         H
          20.32634          28.96044           1.70000         H
           8.69117          33.52924           1.70000         O
           7.81509          31.03397           1.70000         N
           9.87919          33.07214           1.70000         C
          10.15167          31.62311           1.70000         C
           9.10935          30.70814           1.70000         C
           6.75857          30.18385           1.70000         C
           5.44096          30.68099           1.70000         C
           6.93101          28.77877           1.70000         C
           5.27055          31.77157           1.70000         H
           9.34089          29.61951           1.70000         H
           7.94840          28.34531           1.70000         H
           7.63870          32.08333           1.70000         H
          20.42040          24.29139           1.70000         O
          22.14334          22.28506           1.70000         N
          21.41027          25.09170           1.70000         C
          22.35130          20.94503           1.70000         C
          21.26196          20.05248           1.70000         C
          20.23228          20.45023           1.70000         H
          21.14636          22.65698           1.70000         H
           0.45123          10.29620           5.10000         O
           3.05025          10.78513           5.10000         N
           0.25308          11.55360           5.10000         C
           1.37174          12.51413           5.10000         C
           2.68529          12.06895           5.10000         C
           4.31474          10.29522           5.10000         C
           4.54300           8.90558           5.10000         C
           5.44536          11.14714           5.10000         C
           3.68373           8.21271           5.10000         H
           3.51231          12.81378           5.10000         H
           5.31205          12.24495           5.10000         H
           2.22966          10.10770           5.10000         H
          13.86483           5.53890           5.10000         O
          14.74091           8.03417           5.10000         N
          12.67681           5.99599           5.10000         C
          12.40433           7.44502           5.10000         C
          13.44665           8.35999           5.10000         C
          15.79743           8.88428           5.10000         C
          17.11504           8.38714           5.10000         C
          15.62499          10.28936           5.10000         C
          17.28545           7.29656           5.10000         H
          13.21511           9.44862           5.10000         H
          14.60760          10.72282           5.10000         H
          14.91730           6.98480           5.10000         H
           2.13560          14.77675           5.10000         O
           0.41266          16.78308           5.10000         N
           1.14573          13.97644           5.10000         C
           0.20470          18.12311           5.10000         C
           1.29404          19.01562           5.10000         C
           2.32372          18.61790           5.10000         H
           1.40964          16.41115           5.10000         H
          10.82677           9.23785           5.10000         O
           8.22775           8.74891           5.10000         N
          11.02492           7.98045           5.10000         C
           9.90626           7.01996           5.10000         C
           8.59271           7.46514           5.10000         C
           6.96326           9.23883           5.10000         C
           6.73500          10.62847           5.10000         C
           5.83264           8.38695           5.10000         C
           7.59427          11.32134           5.10000         H
           7.76569           6.72031           5.10000         H
           5.96595           7.28914           5.10000         H
           9.04834           9.42635           5.10000         H
           9.14240           4.75734           5.10000         O
          10.86534           2.75097           5.10000         N
          10.13227           5.55765           5.10000         C
          11.52341           5.06910           5.10000         C
          11.79465           3.70891           5.10000         C
          11.07330           1.41094           5.10000         C
